Record_ID,Year,Region,District,Commodity,Commodity_Category,Farm_Size_Ha,Area_Harvested_Ha,Production_MT,Yield_MT_per_Ha,Farmers_Count,Farmgate_Price_UGX_per_Kg,Estimated_Production_Value_UGX,Input_Cost_UGX,Estimated_Profit_UGX,Profit_Margin_Percent,Export_Volume_MT,Export_Value_USD,Export_Value_UGX,Export_Price_USD_per_MT,Import_Volume_MT,Import_Value_USD,Import_Price_USD_per_MT,Trade_Balance_USD,Export_Share_Percent,Global_Demand_Index,Employment_Estimate,Processing_Level,Value_Addition_Index,Market_Access_Index,Input_Cost_Index,Infrastructure_Index,Rainfall_Index,Climate_Risk_Index,Post_Harvest_Loss_Percent,Access_to_Finance_Index,Data_Status,Source_Basis
UAB-115191,2018,Western,Rukungiri,Sweet Potatoes,Roots & Tubers,0.57,0.47,4.4,9.36,3,694,3053600,1429375,1544526,50.58,0.14,39.3,146196,280.74,0.12,30.1,250.87,9.2,3.28,96,8,Processed Puree,69,66,108,77,99.0,29,5.22,45.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-105108,2023,Western,Kasese,Coffee,Export Cash Crops,1.68,1.54,3.36,2.18,3,12342,41469120,21719337,15530300,37.45,3.07,10477.85,40025387,3412.98,0.03,112.59,3753.03,10365.26,91.32,106,5,Graded Raw,30,52,141,49,89.0,43,20.35,48.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-119992,2021,Eastern ,Kamuli,Tomatoes,Horticulture,0.87,0.75,9.31,12.41,4,2212,20593720,8499241,11112158,53.96,0.75,564.3,2020193,752.4,1.58,1300.32,822.99,-736.02,8.02,100,8,Fresh Produce,49,59,141,64,91.0,39,9.54,53.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-105077,2015,Western,Bushenyi,Cocoa,Export Cash Crops,0.43,0.37,0.31,0.85,3,8627,2674370,1476048,1123974,42.03,0.24,744.25,2411370,3101.05,0.0,0.0,3322.55,744.25,78.66,97,5,Fermented Beans,28,80,100,48,91.0,22,5.56,54.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-111211,2018,Central,Mubende,Sugarcane,Industrial Crops,3.05,2.68,124.35,46.4,7,155,19274250,7970680,10507543,54.52,14.1,5983.9,22260108,424.39,17.33,6290.62,362.99,-306.72,11.34,99,9,Raw Cane,22,70,112,64,103.0,30,8.26,59.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-116363,2020,Central,Mubende,Cocoa,Cash Crops (Export),0.59,0.53,0.62,1.17,2,10587,6563940,2542627,3922853,59.76,0.45,1520.91,5657785,3379.81,0.01,36.93,3692.64,1483.98,72.69,83,4,Fermented Beans,22,68,127,63,109.0,19,3.0,41.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-117556,2017,Central,Mityana,Bananas,Roots & Tubers,0.84,0.73,11.24,15.4,2,716,8047840,4018546,3540790,44.0,0.59,230.93,833657,391.41,0.0,0.0,389.44,230.93,5.24,103,5,Puree/Flour/Wine,64,54,123,83,106.0,27,12.14,63.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-119495,2015,Central,Mubende,Bananas,Roots & Tubers,16.58,14.76,199.56,13.52,25,565,112751400,42543247,64091389,56.84,2.57,796.78,2581567,310.03,0.25,86.39,345.54,710.39,1.29,108,34,Fresh Bunch,35,73,120,54,98.0,23,10.85,76.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-110886,2017,Central,Masaka,Sweet Potatoes,Roots & Tubers,1.99,1.89,17.9,9.47,4,625,11187500,5142320,5587611,49.95,0.28,72.62,262158,259.34,0.28,79.38,283.51,-6.76,1.59,109,7,Fresh Tuber,26,77,108,90,111.0,10,8.18,51.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-103896,2021,Central,Mubende,Irish Potatoes,Roots & Tubers,10.64,10.43,80.31,7.7,21,1759,141265290,53678283,80198832,56.77,6.63,3350.14,11993501,505.3,0.64,299.62,468.15,3050.52,8.25,108,31,Fresh Tubers,31,74,130,74,71.0,62,10.46,64.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-119618,2023,Central,Mukono,Fish,Livestock & Fisheries,0.94,0.81,3.86,4.77,3,15185,58614100,32612076,24993861,42.64,1.87,10108.7,38615234,5405.72,0.05,280.39,5607.87,9828.31,48.43,113,7,Fishmeal/Dried,85,98,150,82,120.0,22,3.44,58.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-105132,2015,Northern,Pader,Millet,Cereals,4.07,3.29,4.57,1.39,8,1605,7334850,3690086,3242447,44.21,0.2,75.12,243388,375.58,0.03,9.81,326.9,65.31,4.44,87,12,Raw Grain,20,35,87,46,92.0,42,10.97,36.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-109732,2024,Eastern,Kumi,Sugarcane,Industrial Crops,5.37,5.16,272.81,52.87,13,204,55653240,28074049,22645531,40.69,19.4,15512.43,60188228,799.61,8.49,7454.81,878.07,8057.62,7.11,136,28,Ethanol/Molasses,83,70,150,52,110.0,25,17.73,36.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-110362,2024,Western,Mbarara,Millet,Cereals,0.65,0.57,0.82,1.44,3,2431,1993420,820435,1097633,55.06,0.06,31.3,121444,521.64,0.01,4.7,470.16,26.6,7.16,144,7,Composite Flour,62,60,150,55,136.0,10,7.56,70.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-109838,2020,Northern,Dokolo,Millet,Cereals,1.23,1.09,1.28,1.17,3,2144,2744320,1195542,1287655,46.92,0.15,76.18,283389,507.84,0.0,0.0,562.33,76.18,11.86,106,7,Composite Flour,61,34,121,35,117.0,22,19.03,50.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-100154,2023,Central,Masaka,Dairy/Milk,Livestock & Fisheries,3.12,2.96,13.56,4.58,5,1576,21370560,9623839,9948388,46.55,4.35,5516.63,21073526,1268.19,1.7,2425.08,1426.52,3091.55,32.07,109,11,UHT/Powder/Cheese,80,44,137,29,89.0,50,16.83,70.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-113184,2020,Central,Masaka,Cocoa,Export Cash Crops,1.07,0.83,0.81,0.97,3,11831,9583110,3820806,5308543,55.39,0.73,2463.74,9165112,3374.98,0.0,0.0,3862.06,2463.74,89.71,100,5,Fermented Beans,25,80,123,73,122.0,10,9.47,52.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-112274,2016,Eastern ,Mukono,Rice,Cereals,2.55,2.49,6.27,2.52,4,2939,18427530,7800600,10345910,56.14,0.22,145.52,497678,661.44,0.32,203.5,635.95,-57.98,3.46,88,8,Husked Rice,15,91,84,79,62.0,64,3.05,22.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-108337,2015,Western,Ibanda,Cocoa,Export Cash Crops,7.8,7.01,6.87,0.98,9,9429,64777230,29106711,30883481,47.68,5.13,15449.3,50055732,3011.56,0.02,57.17,2858.72,15392.13,74.67,91,14,Fermented Beans,26,58,106,48,80.0,50,14.78,54.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-119516,2015,Eastern,Kamuli,Sugarcane,Industrial Crops,5.91,4.55,257.03,56.49,10,133,34184989,17021287,15227122,44.54,36.24,15649.88,50705611,431.84,17.5,8332.8,476.16,7317.08,14.1,102,18,Ethanol/Molasses,81,64,103,65,115.0,30,11.33,61.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-103394,2021,Northern,Kotido,Beef,Livestock & Fisheries,4.23,3.9,6.94,1.78,10,9980,69261200,33775918,28895078,41.72,0.2,964.09,3451442,4820.47,0.0,0.0,5269.54,964.09,2.84,103,21,Chilled Prime Cuts,87,36,85,53,90.0,41,19.03,13.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-107103,2018,Northern,Oyam,Sweet Potatoes,Roots & Tubers,0.64,0.62,4.92,7.93,2,621,3055320,1499535,1306776,42.77,0.16,44.22,164498,276.35,0.02,4.89,244.32,39.33,3.17,103,4,Processed Puree,77,32,125,38,118.0,11,16.3,27.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-108908,2022,Western,Rubirizi,Tomatoes,Horticulture,1.96,1.63,20.23,12.41,3,2556,51707880,27250220,21393968,41.37,0.7,591.7,2218875,845.29,6.06,5269.29,869.52,-4677.59,3.47,110,6,Fresh Produce,22,55,135,50,67.0,68,11.85,51.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-106324,2015,Central,Lwengo,Beans,Legumes,0.68,0.65,0.87,1.34,2,2614,2274180,1137620,1057532,46.5,0.12,76.13,246661,634.4,0.06,43.06,717.6,33.07,13.43,74,5,Raw Sorted,28,98,102,73,92.0,21,6.95,65.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-104134,2022,Eastern,Tororo,Cassava,Roots & Tubers,2.45,1.87,26.76,14.31,3,579,15494040,7317471,6889014,44.46,0.75,222.1,832875,296.14,0.06,16.78,279.67,205.32,2.8,110,8,High-Quality Starch,94,52,143,52,107.0,28,16.62,42.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-112947,2018,Western,Kasese,Sugarcane,Industrial Crops,7.56,7.14,383.49,53.71,14,162,62125380,28801992,28931123,46.57,35.51,20592.25,76603170,579.9,34.71,23062.02,664.42,-2469.77,9.26,107,29,Ethanol/Molasses,98,70,119,66,96.0,44,14.14,53.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-111594,2021,Central,Masaka,Soybeans,Legumes,0.62,0.55,0.87,1.59,2,3021,2628270,1492334,1028702,39.14,0.17,96.37,345004,566.89,0.0,0.0,592.01,96.37,19.25,103,3,Raw Seed,27,78,133,86,94.0,40,8.16,41.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-112477,2019,Western,Rubirizi,Beef,Livestock & Fisheries,8.48,7.08,15.58,2.2,20,13075,203708500,93536122,97196146,47.71,0.71,2748.54,10169598,3871.18,0.0,0.0,4415.56,2748.54,4.58,99,34,Chilled Prime Cuts,60,51,140,60,119.0,16,12.74,58.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-115665,2016,Western,Kibaale,Tea,Export Cash Crops,1.2,1.18,10.2,8.64,3,1317,13433400,5459434,6856307,51.04,9.61,15032.63,51411594,1564.27,0.54,887.34,1643.22,14145.29,94.18,99,5,Value-Added Blends,54,61,106,49,91.0,45,16.64,53.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-104494,2018,Western,Kabale,Sugarcane,Industrial Crops,1.0,0.93,52.69,56.66,1,174,9168060,4915988,3813838,41.6,11.01,4810.93,17896659,436.96,6.43,3089.23,480.44,1721.7,20.9,119,2,Refined Sugar,59,60,109,63,110.0,42,9.56,39.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-115638,2021,Northern,Arua,Dairy/Milk,Livestock & Fisheries,0.99,0.9,3.16,3.51,5,1317,4161720,2307049,1514866,36.4,0.64,679.28,2431822,1061.37,0.42,473.67,1127.78,205.61,20.28,109,8,Pasteurized Milk,60,46,137,42,86.0,43,16.33,21.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-108299,2021,Central,Kyenjojo,Irish Potatoes,Roots & Tubers,0.35,0.32,2.85,8.92,2,1873,5338050,2907302,2054415,38.49,0.15,71.82,257115,478.81,0.01,5.14,513.52,66.68,5.15,100,3,Crisps/Frozen Potato,43,89,105,76,99.0,27,14.1,55.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-110608,2024,CENTRAL,Kitgum,Onions,Horticulture,0.79,0.68,6.24,9.18,1,3172,19793280,10566384,8077896,40.81,0.53,476.54,1848975,899.13,0.12,102.48,854.01,374.06,8.52,111,2,Dehydrated Powder,48,32,144,36,127.0,10,11.61,62.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-118790,2023,Central,Kayunga,Horticultural Products,Horticulture,1.85,1.47,15.46,10.52,5,4614,71332440,33911827,36350626,50.96,15.15,40513.22,154760500,2674.14,0.43,1114.42,2591.68,39398.8,98.0,133,8,Fresh Cut Flowers,15,73,140,83,107.0,27,3.0,76.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-100466,2022,Eastern,Iganga,Groundnuts,Legumes,1.68,1.4,1.85,1.32,4,4469,8267650,4233366,3358403,40.62,0.07,82.19,308212,1174.09,0.04,42.18,1054.44,40.01,3.69,91,6,Peanut Butter/Paste,42,62,140,56,100.0,40,16.35,52.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-118110,2018,Central,Kampala,Cotton,Export Cash Crops,4.03,3.52,4.54,1.29,10,3167,14378180,6524358,6900548,47.99,4.12,6837.51,25435537,1659.59,0.13,246.11,1893.14,6591.4,90.77,121,15,Ginned Lint,44,67,113,67,117.0,10,13.26,60.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-110377,2017,Central,Masaka,Dairy/Milk,Livestock & Fisheries,0.98,0.81,4.09,5.05,4,1318,5390620,2434800,2593300,48.11,1.27,1303.52,4705707,1026.39,0.11,117.52,1068.34,1186.0,31.16,106,8,UHT/Powder/Cheese,79,66,120,60,122.0,11,13.45,53.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-105351,2022,Eastern,Iganga,Irish Potatoes,Roots & Tubers,4.85,3.74,26.82,7.17,8,1620,43448400,21546984,19285822,44.39,1.15,655.45,2457937,569.96,0.36,201.0,558.33,454.45,4.3,114,14,Crisps/Frozen Potato,47,53,137,32,97.0,25,12.04,46.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-101398,2021,Northern,Nebbi,Beef,Livestock & Fisheries,9.5,6.44,14.68,2.28,11,12114,177833520,100205003,66149363,37.2,1.45,6018.38,21545800,4150.61,0.29,1269.97,4379.19,4748.41,9.9,108,19,Carcass Cut,38,27,133,31,92.0,38,12.91,34.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-105581,2017,Western,Kamwenge,Tomatoes,Horticulture,2.14,1.84,27.36,14.87,7,1824,49904640,25778124,23138404,46.37,2.7,2004.99,7238013,742.59,0.12,76.35,636.22,1928.64,9.88,100,12,Paste/Sauce,58,56,100,53,103.0,37,3.96,49.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-106253,2019,Central,Kayunga,Cotton,Export Cash Crops,1.35,1.11,1.09,0.98,4,2689,2931010,1401153,1339781,45.71,0.64,1233.35,4563395,1927.11,0.02,40.22,2011.23,1193.13,58.93,89,7,Yarn/Textile,62,50,103,71,76.0,54,12.97,56.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-116250,2022,Eastern,Mbale,Horticultural Products,Horticulture,1.76,1.55,14.31,9.23,2,4322,61847820,27334737,29877588,48.31,6.76,15660.82,58728075,2316.69,0.04,91.41,2285.13,15569.41,47.23,114,3,Fresh Cut Flowers,16,51,149,50,81.0,37,14.99,66.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-102986,2023,Western,Bushenyi,Millet,Cereals,4.38,3.85,4.16,1.08,12,2875,11960000,6596611,4913095,41.08,0.18,94.89,362479,527.19,0.1,57.78,577.81,37.11,4.41,140,22,Composite Flour,68,75,150,72,102.0,18,7.53,44.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-102634,2018,Eastern,Bugiri,Irish Potatoes,Roots & Tubers,1.74,1.42,8.66,6.1,9,1528,13232480,6596327,5520654,41.72,0.76,394.45,1467354,519.01,0.0,0.0,594.11,394.45,8.8,111,18,Crisps/Frozen Potato,67,53,128,62,102.0,26,16.86,62.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-101809,2019,Eastern,Iganga,Rice,Cereals,0.3,0.26,1.02,3.94,2,2891,2948820,1399418,1320426,44.78,0.03,22.65,83805,754.93,0.0,0.0,767.21,22.65,3.31,102,4,Milled White Rice,62,60,131,45,104.0,11,15.53,68.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-119639,2023,Central,Lwengo,Sugarcane,Industrial Crops,1.0,0.86,53.86,62.63,5,234,12603240,4785432,7221044,57.3,7.41,4529.51,17302728,611.27,2.97,1979.95,666.65,2549.56,13.76,134,8,Raw Cane,29,73,143,74,105.0,16,9.47,42.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-115791,2024,Eastern,Mbale,Onions,Horticulture,1.35,1.23,17.86,14.52,3,3722,66474920,30147738,33016730,49.67,2.01,1635.16,6344420,813.51,9.02,8161.66,904.84,-6526.5,11.28,137,7,Dehydrated Powder,37,87,150,74,143.0,10,9.96,50.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-115155,2021,Northern,Moroto,Groundnuts,Legumes,7.36,6.36,5.41,0.85,8,4202,22732820,12696821,7812729,34.37,0.49,518.34,1855657,1057.84,0.08,76.26,953.23,442.08,9.06,96,13,Peanut Butter/Paste,56,44,120,36,76.0,42,19.56,31.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-115393,2016,Northern,Lira,Cassava,Roots & Tubers,3.41,3.03,35.0,11.55,4,443,15505000,8506007,5204289,33.57,1.35,262.09,896347,194.14,0.2,37.87,189.37,224.22,3.87,86,7,Dried Chips,52,26,116,42,75.0,65,23.15,43.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-100504,2018,Eastern,Iganga,Sugarcane,Industrial Crops,9.86,8.83,524.15,59.36,21,164,85960600,47385180,37286011,43.38,44.45,22667.28,84322281,509.95,19.75,8601.72,435.53,14065.56,8.48,105,39,Ethanol/Molasses,73,77,113,87,114.0,16,3.0,48.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-103797,2021,Eastern,Jinja,Coffee,Export Cash Crops,5.62,4.51,6.99,1.55,11,8194,57276060,24817578,28718355,50.14,6.1,21387.33,76566641,3506.12,0.12,435.41,3628.42,20951.92,87.24,92,20,Specialty Roasted,79,54,127,48,85.0,35,13.06,46.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-117896,2023,Western,Kibaale,Millet,Cereals,0.3,0.25,0.37,1.48,2,2472,914640,480223,392343,42.9,0.03,14.31,54664,476.92,0.0,0.0,438.59,14.31,8.67,130,3,Raw Grain,18,78,149,64,105.0,20,9.2,42.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-100673,2016,Western,Bushenyi,Horticultural Products,Horticulture,0.74,0.73,8.43,11.55,3,3125,26343750,12215658,12958429,49.19,3.76,6563.31,22446520,1745.56,0.07,117.37,1676.73,6445.94,44.65,101,3,Fresh Cut Flowers,16,68,117,64,85.0,37,8.88,35.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-104391,2020,Eastern,Bugiri,Coffee,Export Cash Crops,1.53,1.41,2.41,1.71,6,7880,18990800,7708558,9351827,49.24,2.22,9229.34,34333144,4157.36,0.01,37.2,3720.26,9192.14,92.13,99,15,Specialty Roasted,96,38,89,57,115.0,16,20.33,43.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-106178,2017,Eastern,Mayuge,Soybeans,Legumes,0.66,0.56,0.86,1.53,1,2153,1851580,849004,891944,48.17,0.14,67.24,242736,480.26,0.04,21.1,527.46,46.14,15.81,91,4,Raw Seed,28,69,105,71,99.0,42,11.95,25.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-119813,2024,Northern,Kitgum,Sugarcane,Industrial Crops,18.72,16.59,911.29,54.93,37,221,201395090,111149983,71203201,35.35,147.72,103163.22,400273293,698.37,102.28,77877.01,761.41,25286.21,16.21,114,69,Ethanol/Molasses,86,20,146,24,112.0,22,18.91,30.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-102161,2018,Western,Kabale,Horticultural Products,Horticulture,1.28,1.14,14.68,12.88,4,3317,48693560,22417470,25224309,51.8,9.54,22221.71,82664761,2329.32,0.19,419.01,2205.33,21802.7,65.01,106,10,Chilled Fresh Produce,75,87,115,67,131.0,10,4.32,35.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-108498,2022,Central,Mubende,Cassava,Roots & Tubers,2.71,2.4,30.6,12.75,7,585,17901000,7529852,9195052,51.37,1.01,296.46,1111725,293.52,0.75,232.71,310.28,63.75,3.29,122,14,Dried Chips,69,68,121,54,103.0,37,13.14,65.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-101429,2023,Northern,Kitgum,Sweet Potatoes,Roots & Tubers,0.45,0.43,4.67,10.85,1,861,4020870,1899721,1783194,44.35,0.15,47.88,182901,319.17,0.09,29.26,325.06,18.62,3.19,110,3,Fresh Tuber,25,45,150,49,128.0,16,16.81,23.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-101288,2021,Central,Luwero,Beans,Legumes,0.3,0.29,0.37,1.29,1,3926,1452620,793203,558242,38.43,0.06,45.47,162782,757.79,0.0,0.0,716.2,45.47,17.25,103,4,Raw Sorted,17,92,127,75,83.0,43,13.93,51.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-112906,2019,Northern,Nebbi,Beans,Legumes,2.13,1.77,3.31,1.87,5,2895,9582450,4937611,4073724,42.51,0.33,218.34,807858,661.64,0.14,80.47,574.77,137.87,10.12,101,8,Raw Sorted,26,27,110,52,109.0,19,11.92,42.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-102106,2015,Eastern,Kumi,Beans,Legumes,6.54,6.35,6.67,1.05,13,2659,17735530,9352506,7086556,39.96,1.04,676.23,2190985,650.22,0.03,19.59,653.09,656.64,15.6,109,25,Canned/Packaged,63,56,103,57,101.0,30,14.62,50.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-115413,2022,Central,Luwero,Sweet Potatoes,Roots & Tubers,0.4,0.35,2.13,6.08,3,853,1816890,959629,721993,39.74,0.04,13.02,48825,325.55,0.01,3.36,335.78,9.66,1.69,131,6,Fresh Tuber,36,85,150,93,78.0,53,14.89,72.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-104487,2017,Northern,Pader,Maize,Cereals,1.17,0.96,2.34,2.44,6,1183,2768220,1414626,1120925,40.49,0.5,139.97,505291,279.94,0.17,43.25,254.44,96.72,21.55,109,8,Milled Flour,57,50,108,46,106.0,20,16.81,28.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-117873,2022,Eastern,Pallisa,Tomatoes,Horticulture,0.26,0.23,4.05,17.62,2,2234,9047700,4187581,4518568,49.94,0.29,202.19,758212,697.21,0.4,240.86,602.14,-38.67,7.2,117,4,Fresh Produce,34,53,142,88,77.0,39,7.55,37.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-101439,2022,Western,Rubirizi,Fish,Livestock & Fisheries,4.49,3.78,14.59,3.86,17,12830,187189700,103428640,73456267,39.24,8.59,44244.68,165917550,5150.72,0.04,201.3,5032.61,44043.38,58.9,109,26,Whole Fresh,46,57,120,77,80.0,38,11.01,22.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-114579,2023,Central,Mityana,Bananas,Roots & Tubers,0.67,0.54,10.17,18.84,1,1104,11227680,4597973,5856119,52.16,0.76,333.91,1275536,439.35,0.09,34.52,383.57,299.39,7.52,142,4,Fresh Bunch,27,65,133,73,97.0,29,13.78,53.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-114593,2022,Northern,Gulu,Maize,Cereals,0.3,0.28,0.62,2.23,1,1250,775000,413848,302019,38.97,0.14,39.21,147037,280.08,0.04,9.65,241.37,29.56,22.84,107,3,Milled Flour,44,28,150,39,95.0,36,15.26,16.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-111410,2016,Eastern,Bugiri,Cocoa,Export Cash Crops,3.77,3.2,2.91,0.91,13,9770,28430700,14632016,11310997,39.78,2.18,7256.74,24818050,3328.78,0.07,239.53,3421.86,7017.21,75.02,92,18,Fermented Beans,35,48,124,72,85.0,45,17.5,62.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-112950,2019,Eastern,Mayuge,Cotton,Export Cash Crops,4.74,4.65,6.51,1.4,13,2886,18787860,8393037,9583187,51.01,5.18,7897.95,29222415,1524.7,0.23,395.85,1721.1,7502.1,79.58,106,19,Yarn/Textile,54,58,103,42,110.0,12,8.64,79.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
